0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
11.4752606030261,3.8211456112646784,7.075501510722388,6.9097872418602515,5.192738857556467,6.818974375188205,6.759365768759012,1.8595378059065895,4.653594086510688,7.268258503582316,-0.6504483139562468,0.47762843448439607,0.5003102425016923,-0.347909040561699,0.4016838161582179,-0.19313310238381393,1.1122154317673127,-0.2409906292698446,0.22232083477948505,-0.03996756474145419,-1.5111502760565927,0.7700550673999882,0.8908288704876809,0.08551845192286783,1.1851679163582853,-0.6838912472166728,-0.3642682815926792,-0.9552060503710783,0.6622470556317306,1.106456142704311,0.07726504964214807,0.3152166501071495,-1.277782820257175,-0.6069030088321878,-0.38856072298631494,1.0328457973305443,0.6662345038358457,1.072347078530689,-0.2961436845691241,0.18516698399637913,-1.0077420267619135,-0.2969461143738911,-0.7883578350393968,1.1149859438729999,-0.4484828096042519,-0.5029207715656867,-0.06153600052646613,-0.24311863302214837,-1.1774766904810405,-0.49988650873832724,-0.27857551098400807,-0.048653961939820634,-0.24329541371407493,-0.6726134580514125,0.3521515343343666,-0.3611368826118166,0.39764937182238375,-0.5829475293623223,-0.24519242965071353,-0.2118630739985113,-0.3134692356262623,0.5391939212797985,-0.8945336395863296,-0.5349094590382449,0.4281077182327711,-0.47806303341089684,-0.6003256150266593,0.589282869384252,-1.2505689364513937,-0.6513196114009869
3.8211456112646784,11.4752606030261,5.8729526246488515,5.124196347439938,7.147569844662025,3.303387933108387,2.3455979003525473,5.185336862612255,4.079916072979632,3.711733736181584,-1.187846417453354,0.46108885539886785,0.04793063671332831,-1.4687954896582671,0.6718426884309319,0.501157386858196,1.1416790223655635,0.4719902349010441,-1.238156334451216,0.1399963790801554,0.23625936590316354,0.47515665718210964,0.07561605520733608,1.5939716848616028,0.4477638356442992,1.0629141070514496,-0.12944487886520992,1.7917049405158698,0.8506416650895958,0.30617436503725726,1.1286528915135285,0.4689210601928101,-0.3412236248729604,-0.028305271733885362,0.10105100766636865,1.8037471550435111,0.0456878705101319,-1.3762901190464532,0.8744675944861755,0.8701736432189502,0.06791380697932181,0.42414404994833627,-1.1335963830986655,0.7665068734131276,-0.30779394193341225,0.10564836343702105,0.6481277649319614,0.7550196568498038,0.33704421865160195,0.16871786757452922,0.9116088025379762,-0.713659423447306,-0.06827623627192261,0.8704997073891476,0.6062439913432041,1.2024074392118533,0.22517377894892002,1.2128712157689472,-0.13771478035631524,0.6224892544500065,-0.06891673553452715,0.8499336678176543,-0.32510124726826184,0.048840868687249184,0.2588859766018053,-0.24619851351041144,-0.3891351984340431,-0.02481560331952054,0.7071899043552268,-0.8639529180366583
7.075501510722388,5.8729526246488515,11.4752606030261,6.387863777274796,4.066215837974951,7.158578135595606,4.740732727181223,7.095029100686423,6.4794462840958005,6.3981901138380906,-0.4284554299169987,0.39711463838971145,0.1138904835470485,0.10199986437829517,-0.23002590260352604,-0.40975108867969734,0.05590500718603297,-0.6266977027181513,-0.7486254162613196,-0.16645643982946065,-0.9315976639587368,1.1071613264756746,0.9130737903081065,-0.8549522814908533,-0.5696293382250239,0.889271362450636,-0.087421557651025,-0.9508213124016051,0.6935096433787448,0.1555076030458089,0.6652053010092551,0.3473275393552507,1.2069203267174258,-0.555326017784793,-0.7941870444344752,0.7912086412453284,0.2627755416896912,0.03274995125284369,0.7007848831192582,-0.3598530052729287,-0.2020506850218884,-1.0508316597004081,0.26790078918487764,-1.1096140765709632,1.9659029000688746,-0.2597331425679271,-0.5650965505096524,0.23221867546102218,0.2004627138978885,-0.08265309823047362,-0.7536760081060194,-0.5304768789744634,0.012751460533209302,-1.0903397115395808,-0.39976752012563227,0.35109235721921406,-0.582615428117786,0.44440487965103975,1.7812329369830202,0.5865547541801559,-0.44001456810041983,0.22205932069982248,1.110061872873081,-0.1091834509116763,0.04269936013311609,-1.2796012423085472,-0.27271279989639496,-0.45282049409859526,0.16480490748990503,-0.11701122829024357
6.9097872418602515,5.124196347439938,6.387863777274796,11.4752606030261,2.9071053333187993,4.401275859857573,4.783585990758393,6.734326218564679,3.718747728976406,4.708121864926784,0.06934668710965719,-0.07661396331708513,0.8351361362792216,-0.7829210696422497,-0.23810593915838651,0.556177591060171,-0.22291265780874325,-0.1389242517776706,0.7130779404023057,-0.05200440356026555,0.26151886691891313,-0.4013487381227777,-1.1848864271606177,-0.32369144594659066,0.5173577907089637,-0.3051535838471131,0.5980806877477676,-0.7621638507717525,1.2074953246867461,1.0214840517167885,-0.7185152626113596,-0.6554331621529523,0.3755733099196853,-0.14710383672357233,0.5952392605458204,-1.590957578950682,0.6851174759523945,-0.15845832276816807,-0.19934499629749097,-1.072377082838242,0.4763493646319909,-0.3964755427686165,0.48929457523926456,-0.9014099852565483,-0.40933044645397726,0.5313764014682745,-1.1440030561668575,-0.4229836042591187,-0.7050568609473644,1.120180811557514,0.23708984998543858,-0.1376747972527385,0.1742729817712791,0.09620895540928551,-0.956534100760617,-1.0800294115606415,0.18720350584276757,-0.34254535785802503,-0.2685049490265033,0.4604778290687608,-0.5272917653330922,-1.3847411690276805,0.4130175394284339,-0.3338302885922799,-0.38800467190698623,-0.42794048978598553,1.1884529619911837,-0.8541599119099761,-1.8162666106846932,0.7338610201599189
5.192738857556467,7.147569844662025,4.066215837974951,2.9071053333187993,11.4752606030261,7.075619578739643,3.4667375430572074,7.217864595837591,7.799626350751879,4.3952369726158755,-0.1966330168464235,-0.4230411675035227,1.355166095680074,-1.1433187410590815,-0.5369149659148863,2.1539330679464372,0.5095666827627184,0.9877360645937829,0.05296895465723378,-0.12128492551370845,-0.89338444673677,0.8148009048918858,-0.2606761759890516,-0.6798856232704973,0.8250096389105469,0.2041432777151039,-1.1285408931997907,-0.5979496497324808,0.9055283091891614,0.6977702969564004,0.6889688951079396,0.9437422683953551,-1.5731829470717325,-0.20215133156891707,-0.13952258278224838,-0.29734842005044865,-0.35094134925012455,-0.5231913414094859,-0.095106976206004,-0.09529683599556903,-0.07133489574928426,-0.3384808855898503,0.2066308045070594,-1.1853553491599382,-0.47690777939312035,0.028298228229986233,-0.38750468135795313,1.2697009732314897,-0.5598509734829289,0.6706295241322966,-0.05216712509957977,-0.09621845206841445,-0.4206039976486489,0.6142335506596681,-1.1887488402581248,0.5028969297839363,-0.4210029625771062,0.4229413253840813,-1.0614325312920003,1.2900915434823834,0.6718654991004576,0.10050380851974908,0.4510426901842979,-1.05565721688835,-0.2885101691513844,-0.20239493329667274,-0.24976979764267607,0.2135572072393136,-0.6199446044426794,0.8233680384592039
6.818974375188205,3.303387933108387,7.158578135595606,4.401275859857573,7.075619578739643,11.4752606030261,3.3954383079906094,5.562223313988884,4.267581810954227,6.8310917522085735,1.4153052798388899,-0.8937783294774572,0.3693358362822319,0.6537055669257485,0.20871292077439443,0.1752139029230682,0.13508049178371556,0.3213680765085919,0.045757809809744976,-0.9754198278821443,-0.12140461903429955,-0.6589269380062703,0.8955183939334276,-0.40688824492171893,-0.018059986290203174,0.33900902049225135,-0.4040120165640486,-0.9130470974106111,-0.885404155501869,0.7467525692047416,0.00418121391436721,0.7336058462687995,-1.619886615837519,0.23031089216910527,-0.41093959763471,-1.1024011448972446,-0.2557514352035605,-0.8612958421118682,1.0517774615721844,0.8835456924322349,0.6928220043399154,-0.5304931281069278,-0.8138755582458079,-0.7408934631563975,-1.188134749054696,-0.5239052463108245,0.6897090828016952,0.02428052613321785,0.3067250453562682,0.5451657864569144,-0.0882346644769472,-0.8320172268747819,0.2790319297103152,-0.05046196749418788,-1.6471579812712887,-0.06660646158715722,0.2783124814392545,-0.22248214930325944,0.30812367364384285,-0.31344294031698766,-0.6533737264320822,0.17518908556414,0.33480782797539743,-0.8328349803403342,0.0135893902692652,0.8688365883577384,0.21948457973031207,0.3356305250523901,1.6458257642790777,0.4477210193053712
6.759365768759012,2.3455979003525473,4.740732727181223,4.783585990758393,3.4667375430572074,3.3954383079906094,11.4752606030261,2.356183500002598,7.02435806695759,4.903011270877034,0.23480008988917667,-0.7377463321300601,0.812351887895669,0.11075967891186923,-0.688523148816484,-0.5167979416201481,0.8726911361818713,0.012042219036809328,-0.39096483727538084,-0.7060026063728184,0.31299788025640435,-0.8441451849780142,-0.12459285790239573,0.21081944409462633,0.5640820964859261,-0.22839278304155364,0.2396364822204311,0.3605901444627876,-0.38200089258308484,-0.19817422525603035,-0.17642254593399243,0.9572074143843126,0.1376677036719001,0.114506561463959,-0.6461576912187942,1.8370966970250593,0.1291553410268204,-1.1477518679315808,0.21110300826036926,0.2074928249666323,-1.4355797211004084,-0.20868997490382157,-0.9207600273437155,-0.24319238084917139,-0.2548770709242304,1.0138679137250972,0.06022114411086965,-0.3344995374869223,-1.8593776237192303,0.6133114128000827,-0.003594033312442013,0.09315035540835603,0.010867562878157155,-0.19616405275893192,1.108498836908762,0.7021883736322331,0.7139760736078945,0.4485701328287312,0.5626313092904318,-0.4084836938276107,0.5076491546047954,0.241489848685215,0.01270018957865321,0.4580563484998638,-0.19725020645579866,-1.6164313223589444,0.42187834882253944,1.3756222801964781,0.514949661276503,0.026627543076971433
1.8595378059065895,5.185336862612255,7.095029100686423,6.734326218564679,7.217864595837591,5.562223313988884,2.356183500002598,11.4752606030261,3.9690202308525104,5.411148166099939,0.17381862657129887,-0.17589268723107657,0.2786071044564043,-0.24907657496861219,0.18845892618570056,0.3418574264979654,-0.8826012704441066,-1.0807725860435609,0.5322219819724763,1.3987838543081965,0.8019777730001783,0.7743379596900066,-0.7093334686527745,-0.17718757125289641,-0.5254271581075483,0.1000549337169042,0.2706146744698091,-0.3000370251990635,0.6693023228556462,1.619789887088229,-0.07466012447033751,-1.0036600855384439,-0.5971404552772505,-0.8662934823156883,-0.029677176938285088,-0.7940190991628608,0.4489185784357252,0.9049464608274547,-2.263471639360532,-0.004053048636587342,-1.6223742448092042,-0.429048556854717,0.4589010386761116,0.026650293059637408,0.31510069435238597,-0.012214157890067634,0.3138652312221769,0.8274179520389006,0.5649542472954103,-0.7196096743217905,-0.1381673411742162,0.7270765299924284,0.06053241768416125,1.5119140600565069,-0.23888410759497786,-0.021597863172835602,-0.20860678577301583,-1.2948785553570272,0.54221852181543,-0.39619023202872533,0.5847893674646345,-0.3257701581103323,0.06387976250504201,0.03724004642071163,-1.4983253847027462,1.2474871215594296,-1.159401445152217,0.23333380884238378,-0.48226131094096736,-0.6828032369481294
4.653594086510688,4.079916072979632,6.4794462840958005,3.718747728976406,7.799626350751879,4.267581810954227,7.02435806695759,3.9690202308525104,11.4752606030261,7.142739507872656,0.8594298753622249,-1.7310818565362573,-0.35634231139637357,0.560359507113541,0.987570683728375,-0.3323213432234085,-0.5473158592468004,-1.5650961217831707,-0.7769244600838775,0.08033849510361213,0.24971280879673696,-0.046673206955642754,-0.7851321836562835,0.8967774040503018,0.32777024991950204,0.40458718123661525,0.6569913905460878,0.3720534554434031,-0.18092120855450994,-0.9315117487341098,0.040709038016617516,0.1457027715786025,-0.1630968509957192,-0.2169973238105824,0.04777370634295969,0.38270095531697795,-0.2573161377132241,-0.6197932556898763,-0.14003599407600342,0.4990989351482673,-0.7218885252902244,0.04228002822830587,-1.3291419401872917,0.5387969100749583,-0.9072091739710038,0.0936881439621226,0.013791119689839454,-0.8260724429314763,-0.8307715728945786,-0.46009717239979675,-0.7485501721829053,-0.6975268921233843,0.11834187037962782,0.8286300652057291,-1.1142330604978075,-0.25687863221480367,-0.12809504675269234,0.9533555972989171,0.595056278514646,-1.7065365221002202,-0.13158995021700381,-0.05405368231533178,-0.23775069071507995,0.38418929998904794,-0.14540459574157907,-1.43195123946496,0.28155529289829917,1.2975268642762159,-0.7615652402009586,0.6249536450324553
7.268258503582316,3.711733736181584,6.3981901138380906,4.708121864926784,4.3952369726158755,6.8310917522085735,4.903011270877034,5.411148166099939,7.142739507872656,11.4752606030261,0.0605575027274656,0.6502315425960958,0.5336093170476149,-0.5744935319582374,-0.7605183825086118,-0.4827861159157062,-0.4848519914942593,0.2587082990073595,0.660833598893305,1.4492321266354304,0.0378492521859132,-1.0871449148948487,0.7332700048299063,0.5238189986725919,-0.5902480584599535,-0.21812719090448016,0.012586063273413425,-0.20387509870738196,-0.2037937670327602,-0.11335931501399987,-0.7796155669717326,-0.0656281961369114,-0.02036264723542569,-0.13313683175156443,0.204748273720872,-0.2742354322365382,0.11835489995865775,-0.03574863807207884,-0.0916382207046198,0.04214115684640102,0.48664565295918155,-1.0442968587279753,-0.7703114049897367,-0.5433567122202239,0.6620319886325471,0.20410485980446622,0.1328094469856964,2.394894215940191e-06,0.24410023514252283,0.15232442685352474,0.14305119751416157,0.8878145962299484,0.6220907191534047,0.6496464477497743,0.4826321516390319,-0.5043343764835041,1.9727832254359505,-1.211840252144412,0.1798344460350341,0.5870618649336404,-1.0255866907103444,0.3697379457911736,-0.9426157205362953,-0.01930095967372225,-0.4151880221352672,1.8626762676364532,-0.41090671491116576,0.06951211145032199,-0.033407236418023775,-0.13046570034081684
